CustomerID,FirstName,LastName,DateOfBirth,AddressID,CustomerTypeID,Street,City,Country,CustomerType,AccountID,AccountTypeID,AccountStatusID,Balance,OpeningDate,AccountType,AccountStatus,LoanStatus,OpeningYear,age,AccountAge
10795,Damion,Montgomery,1987-07-08 00:00:00.000000,950,1,Manzanita,Waterbury,United States,Individual,200808.0,3.0,1.0,69814.18,2020-05-03 00:00:00.000000,Payroll,Active,Active,2020.0,39.0,6
10194,Malka,Pitts,1987-05-07 00:00:00.000000,1200,3,Yorba,Zanesville,United States,Large Enterprise,201512.0,2.0,1.0,61227.34,2019-08-25 00:00:00.000000,Savings,Active,Active,2019.0,39.0,7
10194,Malka,Pitts,1987-05-07 00:00:00.000000,1200,3,Yorba,Zanesville,United States,Large Enterprise,201308.0,2.0,1.0,12018.02,2019-01-06 00:00:00.000000,Savings,Active,Active,2019.0,39.0,8
10194,Malka,Pitts,1987-05-07 00:00:00.000000,1200,3,Yorba,Zanesville,United States,Large Enterprise,201512.0,2.0,1.0,61227.34,2019-08-25 00:00:00.000000,Savings,Active,Active,2019.0,39.0,7
10194,Malka,Pitts,1987-05-07 00:00:00.000000,1200,3,Yorba,Zanesville,United States,Large Enterprise,201308.0,2.0,1.0,12018.02,2019-01-06 00:00:00.000000,Savings,Active,Active,2019.0,39.0,8
10153,Duane,Haley,1983-09-05 00:00:00.000000,195,3,Woodside,Abilene,United States,Large Enterprise,201226.0,5.0,1.0,34571.98,2021-03-15 00:00:00.000000,Youth,Active,Active,2021.0,42.0,5
10153,Duane,Haley,1983-09-05 00:00:00.000000,195,3,Woodside,Abilene,United States,Large Enterprise,200592.0,1.0,2.0,8794.16,2020-09-22 00:00:00.000000,Checking,Inactive,Inactive,2020.0,42.0,6
10074,Margorie,Wiley,1992-04-04 00:00:00.000000,222,3,Tocoloma,Fort Gorth,United States,Large Enterprise,,,,,,,,,,34.0,
10630,Jospeh,Hill,1964-07-23 00:00:00.000000,255,2,Escolta,Maple Grove,United States,Small Business,,,,,,,,,,62.0,
11094,Tai,Delaney,1981-12-04 00:00:00.000000,1168,1,Mccormick,Lincoln Park,United States,Individual,,,,,,,,,,44.0,
10126,Jere,Wynn,1981-07-28 00:00:00.000000,1170,1,Pulaski,Bayonne,United States,Individual,200769.0,1.0,1.0,53021.49,2020-09-24 00:00:00.000000,Checking,Active,Active,2020.0,44.0,6
10126,Jere,Wynn,1981-07-28 00:00:00.000000,1170,1,Pulaski,Bayonne,United States,Individual,201032.0,4.0,1.0,80170.1,2019-11-14 00:00:00.000000,Business,Active,Active,2019.0,44.0,7
10771,Darron,Cardenas,1990-01-29 00:00:00.000000,499,2,Girard,Menasha,United States,Small Business,200845.0,1.0,1.0,59428.04,2020-02-17 00:00:00.000000,Checking,Active,Active,2020.0,36.0,6
10214,Jonie,Price,1986-10-28 00:00:00.000000,1103,3,Helen,St. Matthews,United States,Large Enterprise,201510.0,1.0,1.0,79377.52,2018-08-08 00:00:00.000000,Checking,Active,Active,2018.0,39.0,8
10082,Nickole,Harvey,1980-07-25 00:00:00.000000,630,2,Antonio,Midlothian,United States,Small Business,200494.0,5.0,1.0,25320.55,2021-07-07 00:00:00.000000,Youth,Active,Active,2021.0,45.0,5
10977,Armando,Parks,1967-01-13 00:00:00.000000,769,1,Leland,El Reno,United States,Individual,201584.0,5.0,1.0,75342.53,2020-12-30 00:00:00.000000,Youth,Active,Active,2020.0,59.0,6
10166,Alfred,Mcgee,1994-03-06 00:00:00.000000,467,3,Case,Yorba Linda,United States,Large Enterprise,200893.0,4.0,1.0,99828.98,2021-11-12 00:00:00.000000,Business,Active,Active,2021.0,32.0,5
10158,Andre,Barron,1971-02-20 00:00:00.000000,149,3,Francis,Reading,United States,Large Enterprise,200928.0,3.0,1.0,24066.31,2018-03-23 00:00:00.000000,Payroll,Active,Active,2018.0,55.0,8
10158,Andre,Barron,1971-02-20 00:00:00.000000,149,3,Francis,Reading,United States,Large Enterprise,200390.0,5.0,2.0,41615.13,2021-10-21 00:00:00.000000,Youth,Inactive,Inactive,2021.0,55.0,5
10744,Chi,Jensen,1967-05-31 00:00:00.000000,782,2,Belden,Waynesboro,United States,Small Business,,,,,,,,,,59.0,
10286,Herbert,Stein,1970-03-07 00:00:00.000000,161,2,Julian,Griffin,United States,Small Business,200184.0,3.0,2.0,23944.96,2019-01-03 00:00:00.000000,Payroll,Inactive,Inactive,2019.0,56.0,8
10286,Herbert,Stein,1970-03-07 00:00:00.000000,161,2,Julian,Griffin,United States,Small Business,200963.0,2.0,3.0,77938.53,2020-09-26 00:00:00.000000,Savings,Closed,Closed,2020.0,56.0,6
10286,Herbert,Stein,1970-03-07 00:00:00.000000,161,2,Julian,Griffin,United States,Small Business,200553.0,2.0,2.0,35022.44,2020-06-09 00:00:00.000000,Savings,Inactive,Inactive,2020.0,56.0,6
10156,Albert,Gordon,1983-07-16 00:00:00.000000,608,1,Laguna Honda,Andover,United States,Individual,201304.0,4.0,1.0,15816.85,2018-09-30 00:00:00.000000,Business,Active,Active,2018.0,43.0,8
10156,Albert,Gordon,1983-07-16 00:00:00.000000,608,1,Laguna Honda,Andover,United States,Individual,200441.0,4.0,1.0,29258.38,2021-06-15 00:00:00.000000,Business,Active,Active,2021.0,43.0,5
10662,Armand,Wallace,1963-03-19 00:00:00.000000,965,3,Avenue F,Atlantic City,United States,Large Enterprise,200224.0,2.0,1.0,93915.37,2026-06-15 15:01:42.900415,Savings,Active,Active,2026.0,63.0,0
10662,Armand,Wallace,1963-03-19 00:00:00.000000,965,3,Avenue F,Atlantic City,United States,Large Enterprise,200276.0,5.0,1.0,39276.31,2020-10-17 00:00:00.000000,Youth,Active,Active,2020.0,63.0,6
10662,Armand,Wallace,1963-03-19 00:00:00.000000,965,3,Avenue F,Atlantic City,United States,Large Enterprise,201240.0,2.0,1.0,33721.99,2021-05-25 00:00:00.000000,Savings,Active,Active,2021.0,63.0,5
10959,Larisa,Salas,1964-02-03 00:00:00.000000,160,3,Claremont,Brooklyn Park,United States,Large Enterprise,,,,,,,,,,62.0,
10058,Alexis,Goodwin,1964-12-12 00:00:00.000000,409,1,Crestlake,South Lake Tahoe,United States,Individual,200920.0,2.0,1.0,57474.38,2018-04-06 00:00:00.000000,Savings,Active,Active,2018.0,61.0,8
10058,Alexis,Goodwin,1964-12-12 00:00:00.000000,409,1,Crestlake,South Lake Tahoe,United States,Individual,200707.0,5.0,1.0,27278.42,2020-08-30 00:00:00.000000,Youth,Active,Active,2020.0,61.0,6
10058,Alexis,Goodwin,1964-12-12 00:00:00.000000,409,1,Crestlake,South Lake Tahoe,United States,Individual,200423.0,1.0,1.0,55487.18,2020-10-18 00:00:00.000000,Checking,Active,Active,2020.0,61.0,6
11002,Bryan,,,534,3,Columbia Square,Titusville,United States,Large Enterprise,201485.0,4.0,2.0,40948.29,2018-11-20 00:00:00.000000,Business,Inactive,Inactive,2018.0,,8
11040,Arlette,Carpenter,1966-08-13 00:00:00.000000,826,2,Morton,Wyandotte,United States,Small Business,201408.0,2.0,1.0,7989.35,2026-07-06 15:01:42.900415,Savings,Active,Active,2026.0,59.0,0
10308,Ricarda,Bond,1991-07-28 00:00:00.000000,712,3,Bernard,Bowling Green,United States,Large Enterprise,201220.0,3.0,1.0,90588.29,2018-09-11 00:00:00.000000,Payroll,Active,Active,2018.0,34.0,8
10308,Ricarda,Bond,1991-07-28 00:00:00.000000,712,3,Bernard,Bowling Green,United States,Large Enterprise,200122.0,1.0,1.0,62397.19,2021-06-20 00:00:00.000000,Checking,Active,Active,2021.0,34.0,5
10308,Ricarda,Bond,1991-07-28 00:00:00.000000,712,3,Bernard,Bowling Green,United States,Large Enterprise,200388.0,2.0,1.0,94005.37,2021-11-02 00:00:00.000000,Savings,Active,Active,2021.0,34.0,5
10631,Eddy,Tran,1969-11-25 00:00:00.000000,906,2,Lauren,Morton Grove,United States,Small Business,200934.0,5.0,1.0,5803.63,2019-08-19 00:00:00.000000,Youth,Active,Active,2019.0,56.0,7
10631,Eddy,Tran,1969-11-25 00:00:00.000000,906,2,Lauren,Morton Grove,United States,Small Business,201568.0,4.0,2.0,38686.52,2018-02-14 00:00:00.000000,Business,Inactive,Inactive,2018.0,56.0,8
11016,Royce,Cook,1994-02-23 00:00:00.000000,15,3,Montgomery,Snellville,United States,Large Enterprise,200035.0,5.0,2.0,16124.6,2021-03-06 00:00:00.000000,Youth,Inactive,Inactive,2021.0,32.0,5
10269,Raleigh,Price,1977-03-16 00:00:00.000000,1177,3,Santos,Charleston,United Staes,Large Enterprise,200936.0,5.0,1.0,36884.55,2019-09-28 00:00:00.000000,Youth,Active,Active,2019.0,49.0,7
10470,Joline,Simpson,1999-12-13 00:00:00.000000,422,3,Weldon,Lincoln Park,United States,Large Enterprise,200729.0,3.0,2.0,9390.16,2018-10-21 00:00:00.000000,Payroll,Inactive,Inactive,2018.0,26.0,8
10189,Ula,Bupns,,603,3,Quarry,South Pasadena,United States,Large Enterprise,200696.0,1.0,1.0,35946.6,2019-08-02 00:00:00.000000,Checking,Active,Active,2019.0,,7
10189,Ula,Bupns,,603,3,Quarry,South Pasadena,United States,Large Enterprise,200420.0,4.0,1.0,98783.22,2020-04-07 00:00:00.000000,Business,Active,Active,2020.0,,6
10954,Gregorio,Nolan,1977-09-30 00:00:00.000000,964,3,Recycle,Rahway,United States,Large Enterprise,200443.0,1.0,1.0,24747.41,2021-12-01 00:00:00.000000,Checking,Active,Active,2021.0,48.0,5
10697,Paul,Munoz,1975-01-04 00:00:00.000000,1032,2,Brookdale,Norwood,United States,Small Business,200022.0,3.0,1.0,54626.23,2021-12-13 00:00:00.000000,Payroll,Active,Active,2021.0,51.0,5
10697,Paul,Munoz,1975-01-04 00:00:00.000000,1032,2,Brookdale,Norwood,United States,Small Business,201070.0,1.0,1.0,-451.22,2020-07-16 00:00:00.000000,Checking,Active,Active,2020.0,51.0,6
10824,Margarito,Woodard,1979-04-26 00:00:00.000000,237,1,Ozbourn,Warwick,United States,Individual,201435.0,2.0,1.0,60387.81,2019-11-15 00:00:00.000000,Savings,Active,Active,2019.0,47.0,7
10377,Magaly,Mccullough,,333,2,Harlan,La Crosse,United States,Small Business,200801.0,1.0,1.0,66280.88,2019-11-15 00:00:00.000000,Checking,Active,Active,2019.0,,7
10325,Ted,Walton,1961-08-30 00:00:00.000000,499,2,Girard,Menasha,United States,Small Business,200605.0,1.0,3.0,62854.84,2019-02-04 00:00:00.000000,Checking,Closed,Closed,2019.0,64.0,7
10328,Laverna,Hernandez,1966-06-18 00:00:00.000000,619,3,North 15Th,Rancho Santa Margarita,United States,Large Enterprise,201622.0,3.0,1.0,53194.87,2018-11-30 00:00:00.000000,Payroll,Active,Active,2018.0,60.0,8
10254,Nubia,Kane,1986-08-20 00:00:00.000000,389,2,Gladiolus,Medford,United States,Small Business,201539.0,3.0,1.0,76819.46,2019-06-17 00:00:00.000000,Payroll,Active,Active,2019.0,39.0,7
10545,Marquitta,Velasquez,1975-09-01 00:00:00.000000,1053,2,Jansen,Tuscaloosa,United States,Small Business,201195.0,3.0,1.0,79409.9,2018-07-23 00:00:00.000000,Payroll,Active,Active,2018.0,50.0,8
10545,Marquitta,Velasquez,1975-09-01 00:00:00.000000,1053,2,Jansen,Tuscaloosa,United States,Small Business,201316.0,4.0,1.0,31670.18,2020-01-22 00:00:00.000000,Business,Active,Active,2020.0,50.0,6
10545,Marquitta,Velasquez,1975-09-01 00:00:00.000000,1053,2,Jansen,Tuscaloosa,United States,Small Business,200475.0,4.0,1.0,95560.61,2020-05-19 00:00:00.000000,Business,Active,Active,2020.0,50.0,6
10545,Marquitta,Velasquez,1975-09-01 00:00:00.000000,1053,2,Jansen,Tuscaloosa,United States,Small Business,201046.0,4.0,1.0,98109.46,2018-04-15 00:00:00.000000,Business,Active,Active,2018.0,50.0,8
10942,Viki,Dotson,1972-10-05 00:00:00.000000,785,1,Magnolia,Chowchilla,United States,Individual,200064.0,2.0,1.0,63793.48,2021-08-25 00:00:00.000000,Savings,Active,Active,2021.0,53.0,5
10690,Emerita,Villarreal,,59,3,Buchanan,Mint Hill,United States,Large Enterprise,200969.0,2.0,1.0,89573.21,2026-05-31 15:01:42.900415,Savings,Active,Active,2026.0,,0
10690,Emerita,Villarreal,,59,3,Buchanan,Mint Hill,United States,Large Enterprise,201449.0,2.0,1.0,99758.48,2021-12-17 00:00:00.000000,Savings,Active,Active,2021.0,,5
10485,Leana,Fitzgerald,1982-06-17 00:00:00.000000,61,1,Oloran,Woonsocket,United States,Individual,201009.0,3.0,1.0,58760.77,2021-08-12 00:00:00.000000,Payroll,Active,Active,2021.0,44.0,5
10485,Leana,Fitzgerald,1982-06-17 00:00:00.000000,61,1,Oloran,Woonsocket,United States,Individual,200538.0,1.0,3.0,41802.86,2019-04-13 00:00:00.000000,Checking,Closed,Closed,2019.0,44.0,7
10485,Leana,Fitzgerald,1982-06-17 00:00:00.000000,61,1,Oloran,Woonsocket,United States,Individual,200955.0,1.0,1.0,67464.66,2020-09-13 00:00:00.000000,Checking,Active,Active,2020.0,44.0,6
10510,Suzi,Page,1994-08-30 00:00:00.000000,940,3,Tandang Sora,Emporia,United States,Large Enterprise,200237.0,4.0,1.0,14814.87,2021-04-02 00:00:00.000000,Business,Active,Active,2021.0,31.0,5
11051,Sherman,Macdonald,1966-10-09 00:00:00.000000,904,3,Juri,Haltom City,United States,Large Enterprise,201331.0,1.0,1.0,15923.19,2020-11-24 00:00:00.000000,Checking,Active,Active,2020.0,59.0,6
11051,Sherman,Macdonald,1966-10-09 00:00:00.000000,904,3,Juri,Haltom City,United States,Large Enterprise,200495.0,2.0,1.0,99576.52,2018-09-03 00:00:00.000000,Savings,Active,Active,2018.0,59.0,8
11051,Sherman,Macdonald,1966-10-09 00:00:00.000000,904,3,Juri,Haltom City,United States,Large Enterprise,200544.0,4.0,1.0,29118.69,2020-12-27 00:00:00.000000,Business,Active,Active,2020.0,59.0,6
10516,Keva,Mcneil,1989-11-30 00:00:00.000000,766,2,Marcela,Central Point,United States,Small Business,,,,,,,,,,36.0,
10979,Hermine,Mcmahon,1986-07-04 00:00:00.000000,1001,1,Pioche,Frankfort,United States,Individual,,,,,,,,,,40.0,
10343,Javier,Hurst,2000-12-22 00:00:00.000000,573,1,Valerton,Duluth,United States,Individual,201314.0,1.0,1.0,39814.31,2020-12-22 00:00:00.000000,Checking,Active,Active,2020.0,25.0,6
10343,Javier,Hurst,2000-12-22 00:00:00.000000,573,1,Valerton,Duluth,United States,Individual,200038.0,5.0,2.0,24991.15,2020-10-19 00:00:00.000000,Youth,Inactive,Inactive,2020.0,25.0,6
10343,Javier,Hurst,2000-12-22 00:00:00.000000,573,1,Valerton,Duluth,United States,Individual,200898.0,3.0,1.0,68949.57,2021-11-25 00:00:00.000000,Payroll,Active,Active,2021.0,25.0,5
10343,Javier,Hurst,2000-12-22 00:00:00.000000,573,1,Valerton,Duluth,United States,Individual,201462.0,4.0,1.0,10095.96,2018-10-16 00:00:00.000000,Business,Active,Active,2018.0,25.0,8
10978,An,Gibbs,1971-11-13 00:00:00.000000,1115,1,Miraloma,Concord,United States,Individual,201536.0,2.0,1.0,53964.3,2018-07-02 00:00:00.000000,Savings,Active,Active,2018.0,54.0,8
10978,An,Gibbs,1971-11-13 00:00:00.000000,1115,1,Miraloma,Concord,United States,Individual,200661.0,2.0,1.0,66377.41,2021-10-13 00:00:00.000000,Savings,Active,Active,2021.0,54.0,5
10486,Ethelene,Skinner,1990-12-29 00:00:00.000000,385,3,Halyburton,Alvin,United States,Large Enterprise,201454.0,3.0,1.0,19636.99,2021-12-06 00:00:00.000000,Payroll,Active,Active,2021.0,35.0,5
10570,Michale,Duffy,1966-09-11 00:00:00.000000,683,1,Battery Blaney,Louisville,United States,Individual,200640.0,2.0,1.0,41593.86,2019-01-12 00:00:00.000000,Savings,Active,Active,2019.0,59.0,7
10054,Shon,Farrell,1965-01-09 00:00:00.000000,871,3,Lauren,Freeport,United States,Large Enterprise,200134.0,1.0,1.0,42064.37,2020-01-20 00:00:00.000000,Checking,Active,Active,2020.0,61.0,6
10654,Claribel,Clayton,1993-11-10 00:00:00.000000,466,1,Geneva,Gladstone,United States,Individual,201062.0,2.0,1.0,7314.7,2018-01-06 00:00:00.000000,Savings,Active,Active,2018.0,32.0,9
10786,Pamella,Hernandez,1993-02-05 00:00:00.000000,1168,1,Mccormick,Lincoln Park,United States,Individual,200039.0,2.0,2.0,49676.09,2021-07-22 00:00:00.000000,Savings,Inactive,Inactive,2021.0,33.0,5
10716,Mikaela,Weber,1980-03-04 00:00:00.000000,1015,2,Felton,Camas,United States,Small Business,200630.0,5.0,2.0,27089.05,2020-12-16 00:00:00.000000,Youth,Inactive,Inactive,2020.0,46.0,6
10716,Mikaela,Weber,1980-03-04 00:00:00.000000,1015,2,Felton,Camas,United States,Small Business,200408.0,3.0,1.0,76094.38,2020-08-29 00:00:00.000000,Payroll,Active,Active,2020.0,46.0,6
10716,Mikaela,Weber,1980-03-04 00:00:00.000000,1015,2,Felton,Camas,United States,Small Business,200049.0,3.0,2.0,97056.5,2018-10-30 00:00:00.000000,Payroll,Inactive,Inactive,2018.0,46.0,8
10862,Royal,Burris,1999-12-06 00:00:00.000000,525,1,Huron,Jacksonville Beach,United Slates,Individual,200419.0,1.0,1.0,13836.35,2020-11-14 00:00:00.000000,Checking,Active,Active,2020.0,26.0,6
10031,Rozanne,Bradford,1977-11-19 00:00:00.000000,256,2,Spear,McDonough,United States,Small Business,,,,,,,,,,48.0,
10717,Jacelyn,Sloan,1988-09-08 00:00:00.000000,215,2,West,Cleveland Heights,United States,Small Business,,,,,,,,,,37.0,
10717,Jacelyn,Sloan,1988-09-08 00:00:00.000000,215,2,West,Cleveland Heights,United States,Small Business,,,,,,,,,,37.0,
10705,Johna,Trujillo,2000-06-21 00:00:00.000000,536,3,Beeman,Hinsdale,United States,Large Enterprise,200578.0,4.0,2.0,24570.15,2018-09-03 00:00:00.000000,Business,Inactive,Inactive,2018.0,26.0,8
10705,Johna,Trujillo,2000-06-21 00:00:00.000000,536,3,Beeman,Hinsdale,United States,Large Enterprise,201056.0,5.0,1.0,2335.36,2021-07-23 00:00:00.000000,Youth,Active,Active,2021.0,26.0,5
10558,Xochitl,Sandoval,1992-01-23 00:00:00.000000,1185,2,Scenic,Chattanooga,United States,Small Business,201034.0,4.0,1.0,56499.15,2020-10-15 00:00:00.000000,Business,Active,Active,2020.0,34.0,6
10973,Shane,Burnett,1965-06-26 00:00:00.000000,937,3,Fredela,San Leandro,United States,Large Enterprise,,,,,,,,,,61.0,
11018,Katherina,Woods,1980-11-14 00:00:00.000000,29,3,Walter U Lum,Central Point,United States,Large Enterprise,200322.0,1.0,1.0,-50.91,2021-05-02 00:00:00.000000,Checking,Active,Active,2021.0,45.0,5
11018,Katherina,Woods,1980-11-14 00:00:00.000000,29,3,Walter U Lum,Central Point,United States,Large Enterprise,200045.0,3.0,2.0,52907.3,2019-06-12 00:00:00.000000,Payroll,Inactive,Inactive,2019.0,45.0,7
10772,Mariko,Mcknight,1997-06-19 00:00:00.000000,626,3,Otega,Lacey,United States,Large Enterprise,,,,,,,,,,29.0,
10932,Clorinda,Saunders,1975-12-16 00:00:00.000000,324,1,Mcdowell,Livermore,United States,Individual,200183.0,5.0,1.0,1966.25,2018-12-28 00:00:00.000000,Youth,Active,Active,2018.0,50.0,8
10950,Kermit,Sherman,1996-06-12 00:00:00.000000,361,2,Sedgewick,Lino Lakes,United States,Small Business,201403.0,3.0,2.0,19307.32,2021-10-04 00:00:00.000000,Payroll,Inactive,Inactive,2021.0,30.0,5
10314,Lynwood,Chambers,1972-07-09 00:00:00.000000,1165,2,Golden Gate,Lehi,United States,Small Business,201064.0,4.0,1.0,86190.87,2019-09-13 00:00:00.000000,Business,Active,Active,2019.0,54.0,7
10880,Catherina,Cantu,1961-05-27 00:00:00.000000,393,3,Burgoyne,Davenport,United States,Large Enterprise,201596.0,4.0,1.0,8732.0,2020-07-20 00:00:00.000000,Business,Active,Active,2020.0,65.0,6
10880,Catherina,Cantu,1961-05-27 00:00:00.000000,393,3,Burgoyne,Davenport,United States,Large Enterprise,200543.0,1.0,1.0,64538.44,2019-11-15 00:00:00.000000,Checking,Active,Active,2019.0,65.0,7
10674,Lashaun,Love,1970-09-15 00:00:00.000000,656,3,Newburg,Surprise,United States,Large Enterprise,200428.0,4.0,1.0,75436.44,2018-01-06 00:00:00.000000,Business,Active,Active,2018.0,55.0,9
10674,Lashaun,Love,1970-09-15 00:00:00.000000,656,3,Newburg,Surprise,United States,Large Enterprise,201035.0,1.0,1.0,89070.21,2019-01-17 00:00:00.000000,Checking,Active,Active,2019.0,55.0,7
10022,Jorge,Todd,1960-03-17 00:00:00.000000,825,1,Lansdale,Marshalltosn,United States,Individual,,,,,,,,,,66.0,
10218,Garry,Walker,1974-09-05 00:00:00.000000,1102,1,,Wauwatosa,United States,Individual,201210.0,5.0,2.0,7138.31,2019-06-11 00:00:00.000000,Youth,Inactive,Inactive,2019.0,51.0,7
10218,Garry,Walker,1974-09-05 00:00:00.000000,1102,1,,Wauwatosa,United States,Individual,200479.0,1.0,1.0,77984.96,2021-07-05 00:00:00.000000,Checking,Active,Active,2021.0,51.0,5
10169,Delena,Mathews,1975-06-18 00:00:00.000000,280,2,West Clay,Pleasant Prairie,,Small Business,,,,,,,,,,51.0,
10192,Trey,Rivers,2000-03-21 00:00:00.000000,447,3,Julia,Raleigh,United States,Large Enterprise,,,,,,,,,,26.0,
10908,Deedra,Dudley,1969-11-29 00:00:00.000000,336,1,Weldon,Avon Lake,United States,Individual,201313.0,3.0,1.0,46225.22,2019-12-29 00:00:00.000000,Payroll,Active,Active,2019.0,56.0,7
10908,Deedra,Dudley,1969-11-29 00:00:00.000000,336,1,Weldon,Avon Lake,United States,Individual,200332.0,1.0,2.0,7437.98,2021-02-12 00:00:00.000000,Checking,Inactive,Inactive,2021.0,56.0,5
10908,Deedra,Dudley,1969-11-29 00:00:00.000000,336,1,Weldon,Avon Lake,United States,Individual,200332.0,1.0,2.0,7437.98,2021-02-12 00:00:00.000000,Checking,Inactive,Inactive,2021.0,56.0,5
10908,Deedra,Dudley,1969-11-29 00:00:00.000000,336,1,Weldon,Avon Lake,United States,Individual,200614.0,1.0,1.0,35656.95,2018-08-01 00:00:00.000000,Checking,Active,Active,2018.0,56.0,8
10634,Lekisha,Silva,1988-05-18 00:00:00.000000,1152,2,Gonzalez,St. George,United States,Small Business,200265.0,5.0,1.0,97161.64,2019-01-23 00:00:00.000000,Youth,Active,Active,2019.0,38.0,7
10634,Lekisha,Silva,1988-05-18 00:00:00.000000,1152,2,Gonzalez,St. George,United States,Small Business,200886.0,5.0,1.0,30479.46,2021-04-06 00:00:00.000000,Youth,Active,Active,2021.0,38.0,5
10634,Lekisha,Silva,1988-05-18 00:00:00.000000,1152,2,Gonzalez,St. George,United States,Small Business,201166.0,1.0,1.0,32065.1,2019-06-12 00:00:00.000000,Checking,Active,Active,2019.0,38.0,7
10851,Tyron,Workman,1977-07-10 00:00:00.000000,348,1,Koret,North Ridgeville,United States,Individual,201147.0,2.0,1.0,28516.97,2019-07-15 00:00:00.000000,Savings,Active,Active,2019.0,49.0,7
10851,Tyron,Workman,1977-07-10 00:00:00.000000,348,1,Koret,North Ridgeville,United States,Individual,201360.0,4.0,2.0,64325.21,2018-10-18 00:00:00.000000,Business,Inactive,Inactive,2018.0,49.0,8
10731,Shaneka,Stout,1977-01-28 00:00:00.000000,88,2,Ford,El Monte,United States,Small Business,200548.0,2.0,1.0,95485.55,2020-03-12 00:00:00.000000,Savings,Active,Active,2020.0,49.0,6
10375,Will,Daugherty,1978-10-20 00:00:00.000000,294,2,Bartol,Lindenwold,United States,Small Business,200327.0,3.0,1.0,47036.87,2025-11-10 15:01:42.900415,Payroll,Active,Active,2025.0,47.0,1
10893,Roosevelt,Wilkinson,1995-05-10 00:00:00.000000,654,3,Edward,Edina,United States,Large Enterprise,200389.0,3.0,2.0,63269.23,2020-05-13 00:00:00.000000,Payroll,Inactive,Inactive,2020.0,31.0,6
10893,Roosevelt,Wilkinson,1995-05-10 00:00:00.000000,654,3,Edward,Edina,United States,Large Enterprise,200954.0,3.0,1.0,56851.42,2019-09-25 00:00:00.000000,Payroll,Active,Active,2019.0,31.0,7
10893,Roosevelt,Wilkinson,1995-05-10 00:00:00.000000,654,3,Edward,Edina,United States,Large Enterprise,200618.0,4.0,1.0,23.46,2018-11-14 00:00:00.000000,Business,Active,Active,2018.0,31.0,8
10348,Malisa,Mcneil,1972-02-07 00:00:00.000000,358,2,Polk,Mattoon,United States,Small Business,200458.0,3.0,2.0,25638.44,2021-03-31 00:00:00.000000,Payroll,Inactive,Inactive,2021.0,54.0,5
10557,Loyd,Baird,1963-02-04 00:00:00.000000,47,2,Thomas,Walnut,United States,Small Business,200734.0,1.0,1.0,71914.07,2018-08-15 00:00:00.000000,Checking,Active,Active,2018.0,63.0,8
10557,Loyd,Baird,1963-02-04 00:00:00.000000,47,2,Thomas,Walnut,United States,Small Business,200692.0,3.0,2.0,17639.79,2022-01-20 00:00:00.000000,Payroll,Inactive,Inactive,2022.0,63.0,4
10557,Loyd,Baird,1963-02-04 00:00:00.000000,47,2,Thomas,Walnut,United States,Small Business,201066.0,1.0,1.0,48854.26,2020-12-30 00:00:00.000000,Checking,Active,Active,2020.0,63.0,6
10557,Loyd,Baird,1963-02-04 00:00:00.000000,47,2,Thomas,Walnut,United States,Small Business,200242.0,3.0,1.0,27998.76,2019-05-10 00:00:00.000000,Payroll,Active,Active,2019.0,63.0,7
10797,Thomas,Rocha,,732,3,Silver,Nixa,United States,Large Enterprise,200603.0,4.0,1.0,78968.31,2019-05-03 00:00:00.000000,Business,Active,Active,2019.0,,7
10797,Thomas,Rocha,,732,3,Silver,Nixa,United States,Large Enterprise,201433.0,1.0,1.0,4802.83,2018-12-14 00:00:00.000000,Checking,Active,Active,2018.0,,8
10797,Thomas,Rocha,,732,3,Silver,Nixa,United States,Large Enterprise,200216.0,4.0,2.0,94878.4,,Business,Inactive,Inactive,,,
10797,Thomas,Rocha,,732,3,Silver,Nixa,United States,Large Enterprise,200370.0,3.0,1.0,2192.05,2021-05-10 00:00:00.000000,Payroll,Active,Active,2021.0,,5
10948,Emeline,Levy,1976-02-13 00:00:00.000000,844,3,Archer,Warren,United States,Large Enterprise,200193.0,1.0,1.0,381.8,2019-12-06 00:00:00.000000,Checking,Active,Active,2019.0,50.0,7
10948,Emeline,Levy,1976-02-13 00:00:00.000000,844,3,Archer,Warren,United States,Large Enterprise,200204.0,2.0,1.0,70671.2,2018-11-02 00:00:00.000000,Savings,Active,Active,2018.0,50.0,8
10617,Jeannetta,Mercado,1983-07-04 00:00:00.000000,774,3,Edgemont,Leawood,United States,Large Enterprise,200671.0,3.0,2.0,71165.2,2021-02-16 00:00:00.000000,Payroll,Inactive,Inactive,2021.0,43.0,5
10617,Jeannetta,Mercado,1983-07-04 00:00:00.000000,774,3,Edgemont,Leawood,United States,Large Enterprise,201039.0,5.0,1.0,60458.08,2018-05-07 00:00:00.000000,Youth,Active,Active,2018.0,43.0,8
10884,Fredricka,Mercado,1993-01-24 00:00:00.000000,393,1,Burgoyne,Davenport,United States,Individual,,,,,,,,,,33.0,
10011,Vernon,Wade,1969-04-02 00:00:00.000000,282,2,Santa Ysabel,Clearfield,United States,Small Business,200986.0,2.0,1.0,65697.87,2018-06-23 00:00:00.000000,Savings,Active,Active,2018.0,57.0,8
10749,Ayako,Sweet,1991-09-10 00:00:00.000000,1177,2,Santos,Charleston,United Staes,Small Business,200399.0,4.0,1.0,42927.31,2021-05-21 00:00:00.000000,Business,Active,Active,2021.0,34.0,5
